2014-07-31 02:08:23	47
2014-07-31 02:09:23	44
2014-07-31 02:10:23	41
2014-07-31 02:11:23	43
2014-07-31 02:12:23	41
2014-07-31 02:13:23	39
2014-07-31 02:14:23	35
2014-07-31 02:15:53	41
2014-07-31 02:16:53	46
2014-07-31 02:18:23	48
2014-07-31 02:19:23	46
2014-07-31 02:20:23	47
2014-07-31 02:21:23	44
2014-07-31 02:22:23	41
2014-07-31 02:23:23	40
2014-07-31 02:24:23	43
2014-07-31 02:25:23	49
2014-07-31 02:26:23	44
2014-07-31 02:27:23	42
2014-07-31 02:28:23	44
2014-07-31 02:29:23	44
2014-07-31 02:30:23	47
2014-07-31 02:31:53	42
2014-07-31 02:32:53	40
2014-07-31 02:34:23	39
2014-07-31 02:35:23	38
2014-07-31 02:36:23	41
2014-07-31 02:37:53	40
2014-07-31 02:38:53	43
2014-07-31 02:39:53	44
2014-07-31 02:41:23	40
2014-07-31 02:42:23	40
2014-07-31 02:43:23	34
2014-07-31 02:44:23	33
2014-07-31 02:45:23	36
2014-07-31 02:46:23	36
2014-07-31 02:47:23	37
2014-07-31 02:48:53	36
2014-07-31 02:49:53	9
2014-07-31 02:51:23	0
2014-07-31 02:52:23	0
2014-07-31 03:04:56	0
2014-07-31 03:06:44	0
2014-07-31 03:08:14	0
2014-07-31 03:09:14	0
2014-07-31 03:10:14	0
2014-07-31 03:12:00	0
2014-07-31 03:13:00	0
2014-07-31 03:14:00	0
2014-07-31 03:17:08	0
2014-07-31 03:18:38	0
2014-07-31 03:19:38	2
2014-07-31 03:20:38	4
2014-07-31 03:22:08	11
2014-07-31 03:23:08	17
2014-07-31 03:24:08	23
2014-07-31 03:25:08	23
2014-07-31 03:26:08	25
2014-07-31 03:27:39	26
2014-07-31 03:28:38	26
2014-07-31 03:29:38	28
2014-07-31 03:31:08	30
2014-07-31 03:32:08	34
2014-07-31 03:33:38	34
2014-07-31 03:34:38	34
2014-07-31 03:35:38	34
2014-07-31 03:36:38	32
2014-07-31 03:37:39	30
2014-07-31 03:38:38	32
2014-07-31 03:39:38	33
2014-07-31 03:40:38	35
2014-07-31 03:42:08	36
2014-07-31 03:43:08	40
2014-07-31 03:44:08	40
2014-07-31 03:45:39	39
2014-07-31 03:46:39	36
2014-07-31 03:47:39	33
2014-07-31 03:48:39	35
2014-07-31 03:49:39	33
2014-07-31 03:50:39	31
2014-07-31 03:52:09	32
2014-07-31 03:53:09	32
2014-07-31 03:54:09	30
2014-07-31 03:55:09	35
2014-07-31 03:56:09	36
2014-07-31 03:57:09	40
2014-07-31 03:58:09	42
2014-07-31 03:59:09	37
2014-07-31 04:00:09	37
2014-07-31 04:01:09	40
2014-07-31 04:02:09	45
2014-07-31 04:03:09	40
2014-07-31 04:04:39	39
2014-07-31 04:05:39	36
2014-07-31 04:06:39	36
2014-07-31 04:08:09	34
2014-07-31 04:09:09	38
2014-07-31 04:10:09	40
2014-07-31 04:11:09	40
2014-07-31 04:12:09	41
2014-07-31 04:13:09	38
2014-07-31 04:14:39	36
2014-07-31 04:15:39	35
2014-07-31 04:17:09	40
2014-07-31 04:18:09	35
2014-07-31 04:19:09	33
2014-07-31 04:20:39	29
2014-07-31 04:21:39	30
2014-07-31 04:22:39	24
2014-07-31 04:23:39	25
2014-07-31 04:24:39	28
2014-07-31 04:26:09	30
2014-07-31 04:27:09	34
2014-07-31 04:28:09	32
2014-07-31 04:29:09	29
2014-07-31 04:30:39	32
2014-07-31 04:31:39	31
2014-07-31 04:32:39	29
2014-07-31 04:33:39	31
2014-07-31 04:34:39	30
2014-07-31 04:36:09	33
2014-07-31 04:37:09	30
2014-07-31 04:38:09	32
2014-07-31 04:39:39	31
2014-07-31 04:40:39	30
2014-07-31 04:42:09	36
2014-07-31 04:43:09	36
2014-07-31 04:44:09	39
2014-07-31 04:45:09	38
2014-07-31 04:46:39	39
2014-07-31 04:47:39	43
2014-07-31 04:48:39	42
2014-07-31 04:50:09	39
2014-07-31 04:51:09	43
2014-07-31 04:52:09	41
2014-07-31 04:53:39	37
2014-07-31 04:54:39	39
2014-07-31 04:55:39	36
2014-07-31 04:56:39	37
2014-07-31 04:57:39	34
2014-07-31 04:58:39	39
2014-07-31 04:59:39	45
2014-07-31 05:00:39	43
2014-07-31 05:01:39	43
2014-07-31 05:02:39	43
2014-07-31 05:03:39	38
2014-07-31 05:04:39	38
2014-07-31 05:06:09	32
2014-07-31 05:07:09	30
2014-07-31 05:08:09	29
2014-07-31 05:09:39	25
2014-07-31 05:10:39	24
2014-07-31 05:11:39	23
2014-07-31 05:13:09	27
2014-07-31 05:14:09	30
2014-07-31 05:15:09	31
2014-07-31 05:16:09	31
2014-07-31 05:17:09	31
2014-07-31 05:18:09	29
2014-07-31 05:19:09	32
2014-07-31 05:20:09	34
2014-07-31 05:21:39	34
2014-07-31 05:22:39	37
2014-07-31 05:23:39	40
2014-07-31 05:25:09	39
2014-07-31 05:26:09	39
2014-07-31 05:27:09	40
2014-07-31 05:28:09	41
2014-07-31 05:29:09	43
2014-07-31 05:30:40	43
2014-07-31 05:31:39	42
2014-07-31 05:32:39	46
2014-07-31 05:34:09	36
2014-07-31 05:35:09	37
2014-07-31 05:36:39	36
2014-07-31 05:37:39	34
2014-07-31 05:38:39	35
2014-07-31 05:39:39	38
2014-07-31 05:40:40	37
2014-07-31 05:42:09	41
2014-07-31 05:43:09	43
2014-07-31 05:44:09	43
2014-07-31 05:45:39	44
2014-07-31 05:46:39	41
2014-07-31 05:47:40	45
2014-07-31 05:49:09	43
2014-07-31 05:50:09	41
2014-07-31 05:51:10	42
2014-07-31 05:52:09	37
2014-07-31 05:53:09	36
2014-07-31 05:54:09	36
2014-07-31 05:55:10	34
2014-07-31 05:56:10	33
2014-07-31 05:57:09	32
2014-07-31 05:58:10	31
2014-07-31 05:59:10	39
2014-07-31 06:00:10	38
2014-07-31 06:01:10	36
2014-07-31 06:02:10	33
2014-07-31 06:03:10	31
2014-07-31 06:04:10	33
2014-07-31 06:05:10	35
2014-07-31 06:06:40	35
2014-07-31 06:07:40	36
2014-07-31 06:08:40	39
2014-07-31 06:09:40	39
2014-07-31 06:10:40	40
2014-07-31 06:11:40	47
2014-07-31 06:12:40	41
2014-07-31 06:13:40	41
2014-07-31 06:14:40	38
2014-07-31 06:15:40	42
2014-07-31 06:16:40	42
2014-07-31 06:17:40	43
2014-07-31 06:19:10	40
2014-07-31 06:20:10	43
2014-07-31 06:21:10	41
2014-07-31 06:22:10	38
2014-07-31 06:23:10	37
2014-07-31 06:24:40	38
2014-07-31 06:25:40	42
2014-07-31 06:26:40	43
2014-07-31 06:28:10	40
2014-07-31 06:29:10	42
2014-07-31 06:30:10	45
2014-07-31 06:31:40	50
2014-07-31 06:32:40	49
2014-07-31 06:33:40	52
2014-07-31 06:34:40	48
2014-07-31 06:35:40	49
2014-07-31 06:37:10	53
2014-07-31 06:38:10	54
2014-07-31 06:39:10	47
2014-07-31 06:40:40	50
2014-07-31 06:41:40	45
2014-07-31 06:43:10	48
2014-07-31 06:44:10	47
2014-07-31 06:45:10	44
2014-07-31 06:46:10	41
2014-07-31 06:47:10	42
2014-07-31 06:48:10	38
2014-07-31 06:49:40	39
2014-07-31 06:50:40	38
2014-07-31 06:51:40	37
2014-07-31 06:53:10	43
2014-07-31 06:54:10	46
2014-07-31 06:55:10	41
2014-07-31 06:56:10	43
2014-07-31 06:57:10	43
2014-07-31 06:58:10	47
2014-07-31 06:59:10	46
2014-07-31 07:00:10	44
2014-07-31 07:01:10	44
2014-07-31 07:02:10	48
2014-07-31 07:03:10	44
2014-07-31 07:04:10	39
2014-07-31 07:05:40	41
2014-07-31 07:06:40	44
2014-07-31 07:07:40	44
2014-07-31 07:08:40	43
2014-07-31 07:09:40	44
2014-07-31 07:10:40	38
2014-07-31 07:12:10	34
2014-07-31 07:13:10	37
2014-07-31 07:14:40	39
2014-07-31 07:15:40	36
2014-07-31 07:16:40	33
2014-07-31 07:17:40	33
2014-07-31 07:18:40	33
2014-07-31 07:19:40	35
2014-07-31 07:20:40	33
2014-07-31 07:21:40	35
2014-07-31 07:22:40	38
2014-07-31 07:23:41	41
2014-07-31 07:24:40	47
2014-07-31 07:25:40	48
2014-07-31 07:27:10	45
2014-07-31 07:28:10	40
2014-07-31 07:29:10	42
2014-07-31 07:30:10	39
2014-07-31 07:31:10	39
2014-07-31 07:32:10	46
2014-07-31 07:33:10	43
2014-07-31 07:34:40	47
2014-07-31 07:35:40	46
2014-07-31 07:37:10	49
2014-07-31 07:38:10	45
2014-07-31 07:39:10	43
2014-07-31 07:40:10	43
2014-07-31 07:41:10	39
2014-07-31 07:42:10	43
2014-07-31 07:43:40	42
2014-07-31 07:44:41	39
2014-07-31 07:45:40	41
2014-07-31 07:46:40	39
2014-07-31 07:47:40	36
2014-07-31 07:48:40	39
2014-07-31 07:49:40	41
2014-07-31 07:50:40	39
2014-07-31 07:51:40	43
2014-07-31 07:52:40	42
2014-07-31 07:53:40	47
2014-07-31 07:54:41	40
2014-07-31 07:55:40	39
2014-07-31 07:57:10	40
2014-07-31 07:58:10	41
2014-07-31 07:59:10	46
2014-07-31 08:00:40	40
2014-07-31 08:01:40	39
2014-07-31 08:02:40	38
2014-07-31 08:03:40	38
2014-07-31 08:04:41	44
2014-07-31 08:05:40	43
2014-07-31 08:06:41	45
2014-07-31 08:07:41	48
2014-07-31 08:08:41	52
2014-07-31 08:09:41	50
2014-07-31 08:10:41	53
2014-07-31 08:11:41	52
2014-07-31 08:12:41	55
2014-07-31 08:14:11	51
2014-07-31 08:15:11	48
2014-07-31 08:16:11	52
2014-07-31 08:17:11	53
2014-07-31 08:18:11	51
2014-07-31 08:19:11	53
2014-07-31 08:20:41	49
2014-07-31 08:21:41	53
2014-07-31 08:22:41	47
2014-07-31 08:23:41	49
2014-07-31 08:24:41	39
2014-07-31 08:25:41	38
2014-07-31 08:27:11	37
2014-07-31 08:28:11	34
2014-07-31 08:29:11	42
2014-07-31 08:30:11	44
2014-07-31 08:31:11	44
2014-07-31 08:32:11	42
2014-07-31 08:33:11	47
2014-07-31 08:34:11	48
2014-07-31 08:35:11	52
2014-07-31 08:36:11	53
2014-07-31 08:37:11	48
2014-07-31 08:38:11	50
2014-07-31 08:39:11	47
2014-07-31 08:40:41	47
2014-07-31 08:41:41	52
2014-07-31 08:43:11	51
2014-07-31 08:44:11	51
2014-07-31 08:45:11	56
2014-07-31 08:46:11	58
2014-07-31 08:47:11	58
2014-07-31 08:48:11	57
2014-07-31 08:49:11	61
2014-07-31 08:50:11	63
2014-07-31 08:51:41	66
2014-07-31 08:52:41	68
2014-07-31 08:53:41	64
2014-07-31 08:54:41	65
2014-07-31 08:56:11	58
2014-07-31 08:57:11	62
2014-07-31 08:58:11	64
2014-07-31 08:59:11	61
2014-07-31 09:00:11	61
2014-07-31 09:01:11	62
2014-07-31 09:02:11	63
2014-07-31 09:03:41	64
2014-07-31 09:04:41	66
2014-07-31 09:05:41	67
2014-07-31 09:07:11	70
2014-07-31 09:08:11	71
2014-07-31 09:09:11	73
2014-07-31 09:10:11	75
2014-07-31 09:11:11	73
2014-07-31 09:12:11	73
2014-07-31 09:13:11	72
2014-07-31 09:14:11	73
2014-07-31 09:15:11	66
2014-07-31 09:16:11	61
2014-07-31 09:17:11	54
2014-07-31 09:18:11	53
2014-07-31 09:19:11	52
2014-07-31 09:20:11	53
2014-07-31 09:21:11	57
2014-07-31 09:22:11	63
2014-07-31 09:23:11	63
2014-07-31 09:24:11	63
2014-07-31 09:25:11	60
2014-07-31 09:26:41	62
2014-07-31 09:27:41	57
2014-07-31 09:28:41	66
2014-07-31 09:30:11	66
2014-07-31 09:31:41	74
2014-07-31 09:32:41	71
2014-07-31 09:33:41	69
2014-07-31 09:35:11	71
2014-07-31 09:36:11	67
2014-07-31 09:37:41	61
2014-07-31 09:38:41	64
2014-07-31 09:39:41	70
2014-07-31 09:41:11	72
2014-07-31 09:42:41	71
2014-07-31 09:43:41	77
2014-07-31 09:44:41	78
2014-07-31 09:46:11	84
2014-07-31 09:47:11	88
2014-07-31 09:48:11	93
2014-07-31 09:49:41	97
2014-07-31 09:50:41	90
2014-07-31 09:51:41	85
2014-07-31 09:52:41	83
2014-07-31 09:53:41	86
2014-07-31 09:54:41	87
2014-07-31 09:55:41	89
2014-07-31 09:57:11	95
2014-07-31 09:58:12	96
2014-07-31 09:59:11	97
2014-07-31 10:00:11	105
2014-07-31 10:01:11	102
2014-07-31 10:02:11	103
2014-07-31 10:03:11	102
2014-07-31 10:04:11	101
2014-07-31 10:05:41	106
2014-07-31 10:06:41	109
2014-07-31 10:07:41	115
2014-07-31 10:09:12	114
2014-07-31 10:10:11	111
2014-07-31 10:11:41	105
2014-07-31 10:12:41	110
2014-07-31 10:13:41	114
2014-07-31 10:14:41	115
2014-07-31 10:15:41	112
2014-07-31 10:16:41	106
2014-07-31 10:17:41	102
2014-07-31 10:18:41	98
2014-07-31 10:19:42	97
2014-07-31 10:21:12	111
2014-07-31 10:22:12	111
2014-07-31 10:23:12	121
2014-07-31 10:24:42	122
2014-07-31 10:25:42	119
2014-07-31 10:27:12	121
2014-07-31 10:28:12	119
2014-07-31 10:29:42	106
2014-07-31 10:30:42	118
2014-07-31 10:31:42	113
2014-07-31 10:33:12	121
2014-07-31 10:34:12	123
2014-07-31 10:35:12	119
2014-07-31 10:36:12	119
2014-07-31 10:37:12	118
2014-07-31 10:38:12	112
2014-07-31 10:39:12	117
2014-07-31 10:40:12	118
2014-07-31 10:41:12	111
2014-07-31 10:42:42	107
2014-07-31 10:43:42	114
2014-07-31 10:45:12	114
2014-07-31 10:46:12	119
2014-07-31 10:47:12	116
2014-07-31 10:48:12	120
2014-07-31 10:49:12	110
2014-07-31 10:50:12	110
2014-07-31 10:51:12	106
2014-07-31 10:52:12	112
2014-07-31 10:53:12	109
2014-07-31 10:54:42	107
2014-07-31 10:55:42	111
2014-07-31 10:56:42	111
2014-07-31 10:58:12	104
2014-07-31 10:59:12	112
2014-07-31 11:00:12	110
2014-07-31 11:01:12	110
2014-07-31 11:02:12	106
2014-07-31 11:03:12	104
2014-07-31 11:04:12	102
2014-07-31 11:05:42	98
2014-07-31 11:06:42	99
2014-07-31 11:07:42	95
2014-07-31 11:08:42	101
2014-07-31 11:09:42	102
2014-07-31 11:10:42	106
2014-07-31 11:11:42	106
2014-07-31 11:13:12	96
2014-07-31 11:14:12	99
2014-07-31 11:15:42	101
2014-07-31 11:16:42	109
2014-07-31 11:17:42	109
2014-07-31 11:19:12	118
2014-07-31 11:20:12	126
2014-07-31 11:21:12	129
2014-07-31 11:22:42	122
2014-07-31 11:23:42	120
2014-07-31 11:25:12	109
2014-07-31 11:26:12	107
2014-07-31 11:27:12	108
2014-07-31 11:28:42	99
2014-07-31 11:29:42	107
2014-07-31 11:30:42	104
2014-07-31 11:31:42	107
2014-07-31 11:32:42	106
2014-07-31 11:33:42	109
2014-07-31 11:34:42	112
2014-07-31 11:35:42	111
2014-07-31 11:37:12	99
2014-07-31 11:38:12	97
2014-07-31 11:39:12	95
2014-07-31 11:40:42	96
2014-07-31 11:41:42	106
2014-07-31 11:42:42	99
2014-07-31 11:43:42	104
2014-07-31 11:44:42	104
2014-07-31 11:45:42	103
2014-07-31 11:46:42	103
2014-07-31 11:47:42	105
2014-07-31 11:48:42	110
2014-07-31 11:50:12	109
2014-07-31 11:51:12	109
2014-07-31 11:52:42	106
2014-07-31 11:53:42	109
2014-07-31 11:54:42	102
2014-07-31 11:56:12	101
2014-07-31 11:57:12	102
2014-07-31 11:58:12	104
2014-07-31 11:59:42	98
2014-07-31 12:00:42	93
2014-07-31 12:01:42	90
2014-07-31 12:03:12	88
2014-07-31 12:04:12	89
2014-07-31 12:05:12	90
2014-07-31 12:06:12	90
2014-07-31 12:07:12	94
2014-07-31 12:08:12	89
2014-07-31 12:09:12	93
2014-07-31 12:10:12	89
2014-07-31 12:11:12	94
2014-07-31 12:12:42	96
2014-07-31 12:13:43	108
2014-07-31 12:14:42	110
2014-07-31 12:15:42	109
2014-07-31 12:16:42	119
2014-07-31 12:17:42	121
2014-07-31 12:18:42	124
2014-07-31 12:19:42	118
2014-07-31 12:20:42	117
2014-07-31 12:22:12	112
2014-07-31 12:23:12	114
2014-07-31 12:24:13	114
2014-07-31 12:25:12	119
2014-07-31 12:26:12	122
2014-07-31 12:27:12	125
2014-07-31 12:28:12	124
2014-07-31 12:29:13	127
2014-07-31 12:30:13	126
2014-07-31 12:31:13	128
2014-07-31 12:32:13	124
2014-07-31 12:33:13	129
2014-07-31 12:34:43	131
2014-07-31 12:35:43	137
2014-07-31 12:36:43	134
2014-07-31 12:37:43	138
2014-07-31 12:38:43	147
2014-07-31 12:40:13	142
2014-07-31 12:41:13	141
2014-07-31 12:42:13	140
2014-07-31 12:43:43	139
2014-07-31 12:44:43	135
2014-07-31 12:45:43	145
2014-07-31 12:46:43	134
2014-07-31 12:47:43	119
2014-07-31 12:48:43	111
2014-07-31 12:49:43	115
2014-07-31 12:50:43	112
2014-07-31 12:51:43	109
2014-07-31 12:53:13	104
2014-07-31 12:54:13	110
2014-07-31 12:55:13	118
2014-07-31 12:56:43	114
2014-07-31 12:57:43	121
2014-07-31 12:58:43	127
2014-07-31 12:59:43	124
2014-07-31 13:00:43	129
2014-07-31 13:01:43	117
2014-07-31 13:02:43	115
2014-07-31 13:03:43	115
2014-07-31 13:04:43	117
2014-07-31 13:06:13	110
2014-07-31 13:07:13	107
2014-07-31 13:08:43	106
2014-07-31 13:09:43	99
2014-07-31 13:10:43	101
2014-07-31 13:11:43	101
2014-07-31 13:12:43	111
2014-07-31 13:13:43	123
2014-07-31 13:14:43	128
2014-07-31 13:16:13	130
2014-07-31 13:17:13	130
2014-07-31 13:18:43	134
2014-07-31 13:19:43	140
2014-07-31 13:20:43	146
2014-07-31 13:21:43	151
2014-07-31 13:22:43	157
2014-07-31 13:23:43	162
2014-07-31 13:24:43	165
2014-07-31 13:25:43	166
2014-07-31 13:26:43	166
2014-07-31 13:27:43	160
2014-07-31 13:28:43	162
2014-07-31 13:30:13	167
2014-07-31 13:31:13	168
2014-07-31 13:32:13	165
2014-07-31 13:33:13	158
2014-07-31 13:34:13	164
2014-07-31 13:35:13	159
2014-07-31 13:36:13	155
2014-07-31 13:37:13	160
2014-07-31 13:38:43	172
2014-07-31 13:39:43	176
2014-07-31 13:40:43	181
2014-07-31 13:42:13	195
2014-07-31 13:43:13	201
2014-07-31 13:44:13	200
2014-07-31 13:45:13	200
2014-07-31 13:46:13	198
2014-07-31 13:47:13	202
2014-07-31 13:48:13	197
2014-07-31 13:49:13	197
2014-07-31 13:50:43	196
2014-07-31 13:51:43	196
2014-07-31 13:53:13	182
2014-07-31 13:54:13	181
2014-07-31 13:55:13	189
2014-07-31 13:56:13	181
2014-07-31 13:57:13	181
2014-07-31 13:58:13	179
2014-07-31 13:59:13	178
2014-07-31 14:00:43	174
2014-07-31 14:01:43	175
2014-07-31 14:02:43	178
2014-07-31 14:04:13	181
2014-07-31 14:05:13	174
2014-07-31 14:06:13	171
2014-07-31 14:07:13	171
2014-07-31 14:08:13	174
2014-07-31 14:09:43	173
2014-07-31 14:10:43	177
2014-07-31 14:11:43	185
2014-07-31 14:12:43	195
2014-07-31 14:14:13	200
2014-07-31 14:15:13	207
2014-07-31 14:16:13	195
2014-07-31 14:17:14	198
2014-07-31 14:18:13	192
2014-07-31 14:19:13	188
2014-07-31 14:20:13	195
2014-07-31 14:21:13	197
2014-07-31 14:22:43	209
2014-07-31 14:23:43	212
2014-07-31 14:24:43	211
2014-07-31 14:26:13	214
2014-07-31 14:27:14	223
2014-07-31 14:28:13	216
2014-07-31 14:29:13	226
2014-07-31 14:30:43	223
2014-07-31 14:31:43	217
2014-07-31 14:32:43	217
2014-07-31 14:34:13	213
2014-07-31 14:35:13	211
2014-07-31 14:36:13	203
2014-07-31 14:37:44	199
2014-07-31 14:38:44	204
2014-07-31 14:39:44	203
2014-07-31 14:41:14	201
2014-07-31 14:42:14	203
2014-07-31 14:43:14	202
2014-07-31 14:44:44	210
2014-07-31 14:45:44	205
2014-07-31 14:46:44	215
2014-07-31 14:48:14	219
2014-07-31 14:49:14	217
2014-07-31 14:50:14	219
2014-07-31 14:51:44	211
2014-07-31 14:52:44	207
2014-07-31 14:53:44	194
2014-07-31 14:55:14	189
2014-07-31 14:56:14	200
2014-07-31 14:57:14	201
2014-07-31 14:58:44	214
2014-07-31 14:59:44	207
2014-07-31 15:00:44	202
2014-07-31 15:01:44	212
2014-07-31 15:02:44	215
2014-07-31 15:03:44	215
2014-07-31 15:04:44	209
2014-07-31 15:05:44	205
2014-07-31 15:06:44	202
2014-07-31 15:07:44	210
2014-07-31 15:09:14	205
2014-07-31 15:10:14	201
2014-07-31 15:11:14	202
2014-07-31 15:12:14	203
2014-07-31 15:13:14	203
2014-07-31 15:14:14	209
2014-07-31 15:15:14	216
2014-07-31 15:16:14	224
2014-07-31 15:17:14	226
2014-07-31 15:18:14	226
2014-07-31 15:19:14	227
2014-07-31 15:20:14	234
2014-07-31 15:21:14	231
2014-07-31 15:22:14	239
2014-07-31 15:23:14	232
2014-07-31 15:24:14	239
2014-07-31 15:25:14	235
2014-07-31 15:26:14	243
2014-07-31 15:27:44	244
2014-07-31 15:28:44	244
2014-07-31 15:29:44	252
2014-07-31 15:31:14	250
2014-07-31 15:32:14	251
2014-07-31 15:33:14	253
2014-07-31 15:34:44	243
2014-07-31 15:35:44	249
2014-07-31 15:36:44	244
2014-07-31 15:37:44	249
2014-07-31 15:39:14	252
2014-07-31 15:40:14	250
2014-07-31 15:41:44	246
2014-07-31 15:42:44	248
2014-07-31 15:43:44	246
2014-07-31 15:45:14	255
2014-07-31 15:46:14	257
2014-07-31 15:47:14	259
2014-07-31 15:48:14	262
2014-07-31 15:49:44	246
2014-07-31 15:50:44	240
2014-07-31 15:51:44	230
2014-07-31 15:53:14	235
2014-07-31 15:54:14	235
2014-07-31 15:55:44	226
2014-07-31 15:56:44	222
2014-07-31 15:57:44	234
2014-07-31 15:58:44	237
2014-07-31 16:00:14	237
2014-07-31 16:01:14	236
2014-07-31 16:02:14	246
2014-07-31 16:03:44	247
2014-07-31 16:04:44	236
2014-07-31 16:05:44	235
2014-07-31 16:07:14	247
2014-07-31 16:08:14	249
2014-07-31 16:09:14	253
2014-07-31 16:10:14	251
2014-07-31 16:11:44	253
2014-07-31 16:12:44	257
2014-07-31 16:13:44	266
2014-07-31 16:15:14	272
2014-07-31 16:16:14	291
2014-07-31 16:17:14	276
2014-07-31 16:18:14	281
2014-07-31 16:19:14	282
2014-07-31 16:20:14	281
2014-07-31 16:21:14	273
2014-07-31 16:22:14	278
2014-07-31 16:23:14	272
2014-07-31 16:24:14	267
2014-07-31 16:25:14	278
2014-07-31 16:26:14	284
2014-07-31 16:27:14	278
2014-07-31 16:28:14	273
2014-07-31 16:29:14	255
2014-07-31 16:30:14	253
2014-07-31 16:31:14	258
2014-07-31 16:32:15	264
2014-07-31 16:33:44	255
2014-07-31 16:34:44	258
2014-07-31 16:35:44	260
2014-07-31 16:37:14	252
2014-07-31 16:38:14	259
2014-07-31 16:39:14	261
2014-07-31 16:40:44	257
2014-07-31 16:41:44	241
2014-07-31 16:42:45	256
2014-07-31 16:43:44	265
2014-07-31 16:45:14	260
2014-07-31 16:46:14	270
2014-07-31 16:47:14	274
2014-07-31 16:48:45	278
2014-07-31 16:50:15	283
2014-07-31 16:51:15	282
2014-07-31 16:52:15	293
2014-07-31 16:53:15	286
2014-07-31 16:54:15	280
2014-07-31 16:55:15	283
2014-07-31 16:56:45	295
2014-07-31 16:58:15	290
2014-07-31 16:59:15	288
2014-07-31 17:00:15	278
2014-07-31 17:01:15	281
2014-07-31 17:02:15	289
2014-07-31 17:03:15	289
2014-07-31 17:04:15	288
2014-07-31 17:05:15	288
2014-07-31 17:06:15	276
2014-07-31 17:07:15	270
2014-07-31 17:08:15	270
2014-07-31 17:09:15	265
2014-07-31 17:10:15	261
2014-07-31 17:11:15	257
2014-07-31 17:12:15	256
2014-07-31 17:13:15	264
2014-07-31 17:14:15	280
2014-07-31 17:15:15	289
2014-07-31 17:16:15	270
2014-07-31 17:17:15	261
2014-07-31 17:18:15	262
