userId,DiwanLevel,GameLevel,Coins,Water,Oil,Pearls,Daggers,Status,transactionId,purchasedPearls,purchasedItemId,paidAmount,paidAmountUSD,PaidAmount70%,currency,DeviceInfo,Device,country,installAt,Receipt,createdAt (PDT),createdAt (UTC),Time Diffirent CreateAt and InstallAt
31_a264169e-6adf-11e4-ad9b-22000a4a0686,7,39,444079,433189,3499,617,656,Valid,420000112762318,1500,ba.lum.tribalrivals.pearls.small.ar,36.99,9.86,6.901999999999999,SAR,"{""deviceModel"":""iPhone5,2"",""deviceName"":""iPhone"",""deviceType"":""Handheld""}","iPhone 5 (model A1429, everything else)",SA,2014-11-12 20:49:06 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:03:40 America/Los_Angeles"", ""unique_identifier"":""ab137cf6fbd14064c1a729658a16abc868d1c55d"", ""original_transaction_id"":""420000112762318"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""420000112762318"", ""quantity"":""1"", ""unique_vendor_identifier"":""68F86B6B-FA96-4A4E-AFD0-EB321555FE3B"", ""product_id"":""ba.lum.tribalrivals.pearls.small.ar"", ""item_id"":""808200600"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421233420518"", ""purchase_date"":""2015-01-14 11:03:40 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:03:40 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:03:40 Etc/GMT"", ""original_purchase_date_ms"":""1421233420518""}, ""status"":0}",2015-01-14 05:03:46 +0000 PDT,2015-01-14 11:03:46 +0000 UTC,62:8:14:40 (dd:hh:mm:ss)
31_a264169e-6adf-11e4-ad9b-22000a4a0686,7,39,444079,433189,3499,2117,656,Valid,420000112762330,625,ba.lum.tribalrivals.pearls.xsmall.ar,17.99,4.79,3.3529999999999998,SAR,"{""deviceModel"":""iPhone5,2"",""deviceName"":""iPhone"",""deviceType"":""Handheld""}","iPhone 5 (model A1429, everything else)",SA,2014-11-12 20:49:06 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:03:52 America/Los_Angeles"", ""unique_identifier"":""ab137cf6fbd14064c1a729658a16abc868d1c55d"", ""original_transaction_id"":""420000112762330"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""420000112762330"", ""quantity"":""1"", ""unique_vendor_identifier"":""68F86B6B-FA96-4A4E-AFD0-EB321555FE3B"", ""product_id"":""ba.lum.tribalrivals.pearls.xsmall.ar"", ""item_id"":""808200592"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421233432397"", ""purchase_date"":""2015-01-14 11:03:52 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:03:52 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:03:52 Etc/GMT"", ""original_purchase_date_ms"":""1421233432397""}, ""status"":0}",2015-01-14 05:03:56 +0000 PDT,2015-01-14 11:03:56 +0000 UTC,62:8:14:50 (dd:hh:mm:ss)
31_9fa5780c-1917-11e4-b281-22000ad2b690,9,53,612151,63619,12244,99,1250,Valid,590000086200398,17500,ba.lum.tribalrivals.pearls.xlarge.ar,369.99,98.58,69.006,SAR,"{""deviceModel"":""iPhone5,2"",""deviceName"":""ابو جابر "",""deviceType"":""Handheld""}","iPhone 5 (model A1429, everything else)",SA,2014-07-31 19:03:18 +0100 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:02:41 America/Los_Angeles"", ""unique_identifier"":""093dd9018f9eb4951fca258ba8fe9e78aba19a78"", ""original_transaction_id"":""590000086200398"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""590000086200398"", ""quantity"":""1"", ""unique_vendor_identifier"":""FB30DE32-4ECE-41EA-BE46-8CED606C3A8D"", ""product_id"":""ba.lum.tribalrivals.pearls.xlarge.ar"", ""item_id"":""808200730"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421233361905"", ""purchase_date"":""2015-01-14 11:02:41 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:02:41 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:02:41 Etc/GMT"", ""original_purchase_date_ms"":""1421233361905""}, ""status"":0}",2015-01-14 05:04:56 +0000 PDT,2015-01-14 11:04:56 +0000 UTC,166:10:1:38 (dd:hh:mm:ss)
31_750bf176-8624-11e4-ad9b-22000a4a0686,3,7,4636,6250,0,15,25,Valid,700000071608160,625,ba.lum.tribalrivals.pearls.xsmall.ar,4.99,4.99,3.493,USD,"{""deviceModel"":""iPhone5,2"",""deviceName"":""hadi"",""deviceType"":""Handheld""}","iPhone 5 (model A1429, everything else)",KW,2014-12-17 13:39:46 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:07:26 America/Los_Angeles"", ""unique_identifier"":""cfc7c22c96fb1e465e11631e48eb5db10f4b6425"", ""original_transaction_id"":""700000071608160"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""700000071608160"", ""quantity"":""1"", ""unique_vendor_identifier"":""A13751A2-3B62-4B78-B9D5-EE48EFD8EDC4"", ""product_id"":""ba.lum.tribalrivals.pearls.xsmall.ar"", ""item_id"":""808200592"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421233646154"", ""purchase_date"":""2015-01-14 11:07:26 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:07:26 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:07:26 Etc/GMT"", ""original_purchase_date_ms"":""1421233646154""}, ""status"":0}",2015-01-14 05:07:44 +0000 PDT,2015-01-14 11:07:44 +0000 UTC,27:15:27:58 (dd:hh:mm:ss)
31_757cc408-8a4c-11e4-ad9b-22000a4a0686,5,22,5000,62170,0,155,0,Valid,450000106978772,3125,ba.lum.tribalrivals.pearls.medium.ar,19.99,19.99,13.992999999999999,USD,"{""deviceModel"":""iPad2,5"",""deviceName"":""M"",""deviceType"":""Handheld""}",iPad Mini (WiFi),KW,2014-12-22 20:36:12 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:08:49 America/Los_Angeles"", ""unique_identifier"":""ea14bc98a9f0380435a35e6aaa4f1a515d055682"", ""original_transaction_id"":""450000106978772"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""450000106978772"", ""quantity"":""1"", ""unique_vendor_identifier"":""79FD5352-BFB9-4E78-9618-AF410FFA721B"", ""product_id"":""ba.lum.tribalrivals.pearls.medium.ar"", ""item_id"":""808200612"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421233729955"", ""purchase_date"":""2015-01-14 11:08:49 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:08:49 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:08:49 Etc/GMT"", ""original_purchase_date_ms"":""1421233729955""}, ""status"":0}",2015-01-14 05:08:58 +0000 PDT,2015-01-14 11:08:58 +0000 UTC,22:8:32:46 (dd:hh:mm:ss)
31_64100b63-5bc6-11e4-ad9b-22000a4a0686,9,83,1080550,2531090,1833,18223,1506,Valid,20000166378377,17500,ba.lum.tribalrivals.pearls.xlarge.ar,99.99,99.99,69.993,USD,"{""deviceModel"":""iPhone7,2"",""deviceName"":""Administrator s"",""deviceType"":""Handheld""}","",KW,2014-10-24 15:40:36 +0100 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:09:23 America/Los_Angeles"", ""unique_identifier"":""8bb8e4bf0a27b6f760c4536534e88c29980489ef"", ""original_transaction_id"":""20000166378377"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""20000166378377"", ""quantity"":""1"", ""unique_vendor_identifier"":""65D2753B-F9E9-49E7-8F72-4820EAF431E2"", ""product_id"":""ba.lum.tribalrivals.pearls.xlarge.ar"", ""item_id"":""808200730"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421233763683"", ""purchase_date"":""2015-01-14 11:09:23 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:09:23 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:09:23 Etc/GMT"", ""original_purchase_date_ms"":""1421233763683""}, ""status"":0}",2015-01-14 05:09:29 +0000 PDT,2015-01-14 11:09:29 +0000 UTC,81:13:28:53 (dd:hh:mm:ss)
31_d00f174a-0d2a-11e4-b281-22000ad2b690,9,81,336047,807523,38229,0,3305,Valid,330000080339796,3125,ba.lum.tribalrivals.pearls.medium.ar,74.99,20.41,14.286999999999999,AED,"{""deviceModel"":""iPhone5,2"",""deviceName"":""the lord the lord’s iPhone"",""deviceType"":""Handheld""}","iPhone 5 (model A1429, everything else)",AE,2014-07-16 14:50:25 +0100 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:14:14 America/Los_Angeles"", ""unique_identifier"":""ec746de520283032862588c7f760f820c5452c30"", ""original_transaction_id"":""330000080339796"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""330000080339796"", ""quantity"":""1"", ""unique_vendor_identifier"":""EEF87505-A8BA-4CD7-A8AA-4BA00280BF9E"", ""product_id"":""ba.lum.tribalrivals.pearls.medium.ar"", ""item_id"":""808200612"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421234054226"", ""purchase_date"":""2015-01-14 11:14:14 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:14:14 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:14:14 Etc/GMT"", ""original_purchase_date_ms"":""1421234054226""}, ""status"":0}",2015-01-14 05:14:20 +0000 PDT,2015-01-14 11:14:20 +0000 UTC,181:14:23:55 (dd:hh:mm:ss)
31_f3bbee25-9847-11e4-ad9b-22000a4a0686,8,25,899354,547281,0,670,369,Valid,350000074478021,3125,ba.lum.tribalrivals.pearls.medium.ar,19.99,19.99,13.992999999999999,USD,"{""deviceModel"":""iPhone5,2"",""deviceName"":""iPhone"",""deviceType"":""Handheld""}","iPhone 5 (model A1429, everything else)",KW,2015-01-09 15:39:12 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:14:51 America/Los_Angeles"", ""unique_identifier"":""f71d991ac4f1a93d57e7137bfe106f1bf4d1c8af"", ""original_transaction_id"":""350000074478021"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""350000074478021"", ""quantity"":""1"", ""unique_vendor_identifier"":""0E170258-8A2A-45FB-BC4D-23EA061F7C33"", ""product_id"":""ba.lum.tribalrivals.pearls.medium.ar"", ""item_id"":""808200612"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421234091851"", ""purchase_date"":""2015-01-14 11:14:51 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:14:51 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:14:51 Etc/GMT"", ""original_purchase_date_ms"":""1421234091851""}, ""status"":0}",2015-01-14 05:14:58 +0000 PDT,2015-01-14 11:14:58 +0000 UTC,4:13:35:46 (dd:hh:mm:ss)
31_757cc408-8a4c-11e4-ad9b-22000a4a0686,5,24,0,63750,0,280,0,Valid,450000106979445,3125,ba.lum.tribalrivals.pearls.medium.ar,19.99,19.99,13.992999999999999,USD,"{""deviceModel"":""iPad2,5"",""deviceName"":""M"",""deviceType"":""Handheld""}",iPad Mini (WiFi),KW,2014-12-22 20:36:12 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:18:17 America/Los_Angeles"", ""unique_identifier"":""ea14bc98a9f0380435a35e6aaa4f1a515d055682"", ""original_transaction_id"":""450000106979445"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""450000106979445"", ""quantity"":""1"", ""unique_vendor_identifier"":""79FD5352-BFB9-4E78-9618-AF410FFA721B"", ""product_id"":""ba.lum.tribalrivals.pearls.medium.ar"", ""item_id"":""808200612"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421234297882"", ""purchase_date"":""2015-01-14 11:18:17 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:18:17 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:18:17 Etc/GMT"", ""original_purchase_date_ms"":""1421234297882""}, ""status"":0}",2015-01-14 05:18:27 +0000 PDT,2015-01-14 11:18:27 +0000 UTC,22:8:42:15 (dd:hh:mm:ss)
31_a9154efc-64c1-11e4-ad9b-22000a4a0686,9,55,379752,508569,5796,342,653,Valid,340000056501070,625,ba.lum.tribalrivals.pearls.xsmall.ar,4.99,4.99,3.493,USD,"{""deviceModel"":""iPad2,2"",""deviceName"":""MGC’s iPad"",""deviceType"":""Handheld""}",iPad 2,QA,2014-11-05 01:59:25 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:19:13 America/Los_Angeles"", ""unique_identifier"":""ec3f14eff925e08254d9478a35d3b8c4ddfacd7b"", ""original_transaction_id"":""340000056501070"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""340000056501070"", ""quantity"":""1"", ""unique_vendor_identifier"":""B95D289D-AD13-4388-8458-138B0DFFBF8F"", ""product_id"":""ba.lum.tribalrivals.pearls.xsmall.ar"", ""item_id"":""808200592"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421234353792"", ""purchase_date"":""2015-01-14 11:19:13 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:19:13 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:19:13 Etc/GMT"", ""original_purchase_date_ms"":""1421234353792""}, ""status"":0}",2015-01-14 05:19:26 +0000 PDT,2015-01-14 11:19:26 +0000 UTC,70:3:20:1 (dd:hh:mm:ss)
31_9e5a673a-9bda-11e4-ad9b-22000a4a0686,2,5,3125,1099,0,3,0,Valid,540000066874692,1500,ba.lum.tribalrivals.pearls.small.ar,36.99,9.86,6.901999999999999,SAR,"{""deviceModel"":""iPhone5,2"",""deviceName"":""ABO NAWAF IPHONE"",""deviceType"":""Handheld""}","iPhone 5 (model A1429, everything else)",SA,2015-01-14 04:46:38 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:20:52 America/Los_Angeles"", ""unique_identifier"":""2f8f6d3199134b86f0eadc79abba32212a0e3868"", ""original_transaction_id"":""540000066874692"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""540000066874692"", ""quantity"":""1"", ""unique_vendor_identifier"":""F6C74086-E43B-4728-BB99-ABE8EB37D5CC"", ""product_id"":""ba.lum.tribalrivals.pearls.small.ar"", ""item_id"":""808200600"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421234452143"", ""purchase_date"":""2015-01-14 11:20:52 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:20:52 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:20:52 Etc/GMT"", ""original_purchase_date_ms"":""1421234452143""}, ""status"":0}",2015-01-14 05:20:58 +0000 PDT,2015-01-14 11:20:58 +0000 UTC,0:0:34:20 (dd:hh:mm:ss)
31_825351be-892d-11e4-ad9b-22000a4a0686,5,29,692388,378854,0,65,286,Valid,150000122195387,3125,ba.lum.tribalrivals.pearls.medium.ar,19.99,23.51,16.457,EUR,"{""deviceModel"":""iPhone6,2"",""deviceName"":""Me7seN 5"",""deviceType"":""Handheld""}","iPhone 5s (model A1457, A1518, A1528 (China), A1530 | Global)",KW,2014-12-21 10:22:08 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:24:53 America/Los_Angeles"", ""unique_identifier"":""42c507cbdf0af8b44e6f8744f46c369a0906547b"", ""original_transaction_id"":""150000122195387"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""150000122195387"", ""quantity"":""1"", ""unique_vendor_identifier"":""7A141701-2DD3-4E40-A73B-A0D8BD1B084D"", ""product_id"":""ba.lum.tribalrivals.pearls.medium.ar"", ""item_id"":""808200612"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421234693239"", ""purchase_date"":""2015-01-14 11:24:53 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:24:53 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:24:53 Etc/GMT"", ""original_purchase_date_ms"":""1421234693239""}, ""status"":0}",2015-01-14 05:25:00 +0000 PDT,2015-01-14 11:25:00 +0000 UTC,23:19:2:52 (dd:hh:mm:ss)
31_762eb715-7322-11e4-ad9b-22000a4a0686,7,35,968309,361044,0,13,0,Valid,590000086202153,8125,ba.lum.tribalrivals.pearls.large.ar,184.99,50.36,35.251999999999995,AED,"{""deviceModel"":""iPhone6,2"",""deviceName"":""iPhone"",""deviceType"":""Handheld""}","iPhone 5s (model A1457, A1518, A1528 (China), A1530 | Global)",AE,2014-11-23 09:07:37 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:24:49 America/Los_Angeles"", ""unique_identifier"":""3852eb1637ec69edaa2920d2cf800e394696a377"", ""original_transaction_id"":""590000086202153"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""590000086202153"", ""quantity"":""1"", ""unique_vendor_identifier"":""41AF5BA3-FCD0-4B72-85D5-1F62B5463FF9"", ""product_id"":""ba.lum.tribalrivals.pearls.large.ar"", ""item_id"":""808200706"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421234689000"", ""purchase_date"":""2015-01-14 11:24:49 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:24:49 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:24:49 Etc/GMT"", ""original_purchase_date_ms"":""1421234689000""}, ""status"":0}",2015-01-14 05:25:32 +0000 PDT,2015-01-14 11:25:32 +0000 UTC,51:20:17:55 (dd:hh:mm:ss)
31_5eccec9c-91fd-11e4-ad9b-22000a4a0686,9,44,1227830,849230,638,13,419,Valid,60000145871225,3125,ba.lum.tribalrivals.pearls.medium.ar,19.99,19.99,13.992999999999999,USD,"{""deviceModel"":""iPhone7,2"",""deviceName"":""hkh的 iPhone"",""deviceType"":""Handheld""}","",QA,2015-01-01 15:30:13 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:28:37 America/Los_Angeles"", ""unique_identifier"":""d2a27b8377814cdf117c0e91cbac0ed74366af09"", ""original_transaction_id"":""60000145871225"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""60000145871225"", ""quantity"":""1"", ""unique_vendor_identifier"":""270E9337-0953-4952-96A8-9F79F1FFC2CF"", ""product_id"":""ba.lum.tribalrivals.pearls.medium.ar"", ""item_id"":""808200612"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421234917376"", ""purchase_date"":""2015-01-14 11:28:37 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:28:37 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:28:37 Etc/GMT"", ""original_purchase_date_ms"":""1421234917376""}, ""status"":0}",2015-01-14 05:28:41 +0000 PDT,2015-01-14 11:28:41 +0000 UTC,12:13:58:28 (dd:hh:mm:ss)
31_93a48746-9b55-11e4-ad9b-22000a4a0686,9,32,11453,327,0,163,0,Valid,100000133894712,8125,ba.lum.tribalrivals.pearls.large.ar,49.99,49.99,34.993,USD,"{""deviceModel"":""iPhone7,2"",""deviceName"":""Mr.khalid's iphone"",""deviceType"":""Handheld""}","",BH,2015-01-13 12:54:17 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:32:58 America/Los_Angeles"", ""unique_identifier"":""c132ea6f01eb97d06d801a56e3f4a29973d00feb"", ""original_transaction_id"":""100000133894712"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""100000133894712"", ""quantity"":""1"", ""unique_vendor_identifier"":""F7BECA6C-0BFA-4610-A6AD-BBBA1E02341D"", ""product_id"":""ba.lum.tribalrivals.pearls.large.ar"", ""item_id"":""808200706"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421235178076"", ""purchase_date"":""2015-01-14 11:32:58 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:32:58 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:32:58 Etc/GMT"", ""original_purchase_date_ms"":""1421235178076""}, ""status"":0}",2015-01-14 05:33:01 +0000 PDT,2015-01-14 11:33:01 +0000 UTC,0:16:38:44 (dd:hh:mm:ss)
31_0765715e-26f6-11e4-90c0-22000a4a0686,9,90,101149,6000833,113255,358,3660,Valid,240000131863288,8125,ba.lum.tribalrivals.pearls.large.ar,39.99,60.71,42.497,GBP,"{""deviceModel"":""iPad2,5"",""deviceName"":""Asmaa Al Sayab"",""deviceType"":""Handheld""}",iPad Mini (WiFi),GB,2014-08-18 10:38:05 +0100 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:36:23 America/Los_Angeles"", ""unique_identifier"":""15577480ab325a00288b9c8365a87ecd4ac3a727"", ""original_transaction_id"":""240000131863288"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""240000131863288"", ""quantity"":""1"", ""unique_vendor_identifier"":""B381EBC6-E6A5-408E-B9E4-057CB9341416"", ""product_id"":""ba.lum.tribalrivals.pearls.large.ar"", ""item_id"":""808200706"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421235383670"", ""purchase_date"":""2015-01-14 11:36:23 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:36:23 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:36:23 Etc/GMT"", ""original_purchase_date_ms"":""1421235383670""}, ""status"":0}",2015-01-14 05:36:31 +0000 PDT,2015-01-14 11:36:31 +0000 UTC,148:18:58:26 (dd:hh:mm:ss)
31_e8cfa378-8a62-11e4-ad9b-22000a4a0686,5,28,858959,175907,0,13,0,Valid,220000157101435,625,ba.lum.tribalrivals.pearls.xsmall.ar,4.99,4.99,3.493,USD,"{""deviceModel"":""iPhone6,2"",""deviceName"":""‏iPhone الخاص بـ علي"",""deviceType"":""Handheld""}","iPhone 5s (model A1457, A1518, A1528 (China), A1530 | Global)",AE,2014-12-22 23:16:54 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:39:46 America/Los_Angeles"", ""unique_identifier"":""c7f99267bd3f07ad516cd9bf1cb6b63b7881af6d"", ""original_transaction_id"":""220000157101435"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""220000157101435"", ""quantity"":""1"", ""unique_vendor_identifier"":""05F902EC-9B24-412F-921C-0349B97913F3"", ""product_id"":""ba.lum.tribalrivals.pearls.xsmall.ar"", ""item_id"":""808200592"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421235586498"", ""purchase_date"":""2015-01-14 11:39:46 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:39:46 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:39:46 Etc/GMT"", ""original_purchase_date_ms"":""1421235586498""}, ""status"":0}",2015-01-14 05:39:50 +0000 PDT,2015-01-14 11:39:50 +0000 UTC,22:6:22:56 (dd:hh:mm:ss)
31_1dc315c0-33b9-11e4-90c0-22000a4a0686,9,84,4730300,5707131,45988,53,1430,Valid,390000055631246,625,ba.lum.tribalrivals.pearls.xsmall.ar,4.99,4.99,3.493,USD,"{""deviceModel"":""iPhone7,2"",""deviceName"":""Basel' iphone"",""deviceType"":""Handheld""}","",KW,2014-09-03 16:24:48 +0100 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:40:54 America/Los_Angeles"", ""unique_identifier"":""bc719558853a7b56017520442d4333806e3017d7"", ""original_transaction_id"":""390000055631246"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""390000055631246"", ""quantity"":""1"", ""unique_vendor_identifier"":""5AA44350-C905-4B84-AD30-5ACBA6F42905"", ""product_id"":""ba.lum.tribalrivals.pearls.xsmall.ar"", ""item_id"":""808200592"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421235654000"", ""purchase_date"":""2015-01-14 11:40:54 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:40:54 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:40:54 Etc/GMT"", ""original_purchase_date_ms"":""1421235654000""}, ""status"":0}",2015-01-14 05:41:02 +0000 PDT,2015-01-14 11:41:02 +0000 UTC,132:13:16:14 (dd:hh:mm:ss)
31_7b7fbb06-940c-11e4-ad9b-22000a4a0686,6,22,7466,34390,0,7,272,Valid,480000076371020,3125,ba.lum.tribalrivals.pearls.medium.ar,19.99,19.99,13.992999999999999,USD,"{""deviceModel"":""iPhone7,2"",""deviceName"":""iPhone4"",""deviceType"":""Handheld""}","",RO,2015-01-04 06:23:26 +0000 PDT,"{""receipt"":{""original_purchase_date_pst"":""2015-01-14 03:43:26 America/Los_Angeles"", ""unique_identifier"":""417efb147dae41b902d3c94810b2a18b562be1d9"", ""original_transaction_id"":""480000076371020"", ""bvrs"":""1.9.33"", ""app_item_id"":""793770655"", ""transaction_id"":""480000076371020"", ""quantity"":""1"", ""unique_vendor_identifier"":""B51A5D13-651E-4600-8E59-4778969AE07F"", ""product_id"":""ba.lum.tribalrivals.pearls.medium.ar"", ""item_id"":""808200612"", ""version_external_identifier"":""811422411"", ""bid"":""ba.lum.tribalrivals.arabic"", ""purchase_date_ms"":""1421235806835"", ""purchase_date"":""2015-01-14 11:43:26 Etc/GMT"", ""purchase_date_pst"":""2015-01-14 03:43:26 America/Los_Angeles"", ""original_purchase_date"":""2015-01-14 11:43:26 Etc/GMT"", ""original_purchase_date_ms"":""1421235806835""}, ""status"":0}",2015-01-14 05:43:32 +0000 PDT,2015-01-14 11:43:32 +0000 UTC,9:23:20:6 (dd:hh:mm:ss)
